what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1324561563468
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1324561563733
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1324561563905
started,bundle,org.maven.ide.eclipse.launching,0.10.0.20100209-0800,"org.maven.ide.eclipse.launching",1324561564404
started,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.freemarker",1324561564731
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324561565768
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1324561566367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324561570998
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324561571014
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324561611065
started,bundle,org.jboss.tools.common.resref.core,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.resref.core",1324561660233
started,bundle,org.maven.ide.eclipse.wtp,0.10.0.20100209-0800,"org.maven.ide.eclipse.wtp",1324561661463
started,bundle,org.jboss.tools.maven.seam,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.maven.seam",1324561661478
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324561663179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324561718251
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1324561721402
started,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.facelets",1324561721558
started,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.jsf",1324561721636
started,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.richfaces",1324561721823
started,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.jstl",1324561721870
started,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.myfaces",1324561721870
started,bundle,org.jboss.tools.jsf.vpe.seam,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.seam",1324561722463
started,bundle,org.jboss.tools.vpe.html,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.html",1324561722775
started,bundle,org.jboss.tools.vpe.resref,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.resref",1324561727514
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324561754112
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1324561763191
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324561771147
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1324561774844
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1324561774860
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1324561774860
started,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1324561774922
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324561777652
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324561845996
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324561858803
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562066216
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562096559
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562652232
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562653105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562654806
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324562656725
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562680593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562680733
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562680905
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562681076
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562681248
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324562684384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562685132
started,bundle,org.jboss.tools.esb.project.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.ui",1324562685148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562694524
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562695974
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562696536
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562697472
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562698080
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562698595
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324562699079
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324562701934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562702636
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562738048
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324562739826
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324562748437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562749982
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562763585
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324562776798
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324562784083
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562907043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562907838
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562912503
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562918415
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324562920022
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324562920506
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562920771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562923797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562928898
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562947790
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324562949709
started,bundle,org.jboss.tools.jst.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.text.ext",1324562954904
started,bundle,org.jboss.tools.jsf.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.text.ext",1324562954935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324562955169
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562956276
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562966713
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324562971549
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324562977274
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324562986166
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562986852
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562992780
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562996727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324562999052
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324563002718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563008100
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563060750
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324563065539
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563067661
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563089407
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324563091778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324563096146
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324563097737
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563098408
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563140934
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324563143648
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1324563148328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324563158968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324563161214
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563161432
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563163024
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563163226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563178015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324563179123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324564144344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324564145545
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580192525
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324580194236
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324580227162
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324580238668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580258774
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580265984
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580277832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580315396
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324580318590
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324580331596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580342517
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580343271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580344372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580350836
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580353724
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324580354896
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324580355480
activated,editor,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1324580358596
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580364460
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324580365214
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580365218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580368152
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580368423
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580368936
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580387649
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580390527
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324580394758
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1324580397265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1324580397891
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1324580398309
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.scroll.lineUp",1324580398647
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1324580399777
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580410694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580411303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580411542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580412151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580412598
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580414727
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580416916
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580497207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1324580563577
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1324580571047
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1324580571234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580571959
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580572613
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1324580573189
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1324580575263
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580581836
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580978847
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1324580986162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324580988980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581383854
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581425124
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581435609
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1324581439765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581442452
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581465767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581466046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1324581877966
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1324581885092
